GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,ESCF,G gas,G solv,TOTAL
1315,-37.2669,0.0,26.8611,-4.20669144,-17.2758,-37.2669,22.65440856,-31.88829144
1316,-33.8595,0.0,30.606,-4.23888192,-20.7596,-33.8595,26.36711808,-28.25198192
1317,-37.1467,0.0,26.697,-4.32335376,-17.9091,-37.1467,22.37364624,-32.68215376
1318,-35.7944,0.0,27.362,-4.33082736,-17.4206,-35.7944,23.03117264,-30.18382736
1319,-36.4206,0.0,29.996,-4.07233944,-19.7489,-36.4206,25.92366056,-30.24583944
1320,-35.5794,0.0,29.0752,-4.25459232,-18.7964,-35.5794,24.82060768,-29.55519232
1321,-39.3951,0.0,27.9235,-4.29626448,-15.6558,-39.3951,23.62723552,-31.42366448
1322,-38.8357,0.0,29.5634,-4.09511952,-18.4098,-38.8357,25.46828048,-31.77721952
1323,-38.4752,0.0,26.8526,-4.3829532,-16.347,-38.4752,22.4696468,-32.3525532
1324,-35.602,0.0,29.2861,-4.1730588,-18.1511,-35.602,25.1130412,-28.6400588
1325,-33.7786,0.0,29.8799,-4.1930028,-19.5404,-33.7786,25.6868972,-27.6321028
1326,-38.9442,0.0,28.1858,-4.295808,-18.5285,-38.9442,23.889992,-33.582708
1327,-35.3528,0.0,30.987,-4.20566688,-22.0157,-35.3528,26.78133312,-30.58716688
1328,-36.9368,0.0,31.9826,-3.920418,-22.3927,-36.9368,28.062182,-31.267318
1329,-33.1978,0.0,29.8627,-3.72202488,-18.2752,-33.1978,26.14067512,-25.33232488
1330,-34.7258,0.0,31.4382,-3.816018,-21.5428,-34.7258,27.622182,-28.646418
1331,-31.142,0.0,28.7733,-3.80276136,-19.1785,-31.142,24.97053864,-25.34996136
1332,-34.7698,0.0,30.0939,-3.94383312,-21.9041,-34.7698,26.15006688,-30.52383312
1333,-36.5936,0.0,27.4909,-4.12054848,-18.5667,-36.5936,23.37035152,-31.78994848
1334,-39.0461,0.0,28.1201,-4.13853696,-17.7967,-39.0461,23.98156304,-32.86123696
1335,-35.295,0.0,29.9734,-3.96391752,-21.4332,-35.295,26.00948248,-30.71871752
1336,-36.902,0.0,30.8949,-4.16291976,-22.3728,-36.902,26.73198024,-32.54281976
1337,-31.6167,0.0,29.6464,-3.77949456,-20.0456,-31.6167,25.86690544,-25.79539456
1338,-34.9205,0.0,25.4639,-4.21198704,-15.8247,-34.9205,21.25191296,-29.49328704
1339,-35.4085,0.0,26.7969,-4.230954,-19.8563,-35.4085,22.565946,-32.698854
1340,-32.5529,0.0,30.0942,-3.81422736,-20.3943,-32.5529,26.27997264,-26.66722736
1341,-35.43,0.0,29.4222,-3.70343592,-19.1535,-35.43,25.71876408,-28.86473592
1342,-35.2872,0.0,33.7043,-3.80238552,-23.6555,-35.2872,29.90191448,-29.04078552
1343,-33.1925,0.0,28.773,-3.799242,-19.5519,-33.1925,24.973758,-27.770642
1344,-38.5153,0.0,31.469,-4.10222808,-22.1443,-38.5153,27.36677192,-33.29282808
1345,-34.2371,0.0,27.6687,-4.17600072,-23.3659,-34.2371,23.49269928,-34.11030072
1346,-37.0639,0.0,28.1607,-4.14607032,-21.6483,-37.0639,24.01462968,-34.69757032
1347,-35.3664,0.0,29.8858,-4.26878064,-20.1025,-35.3664,25.61701936,-29.85188064
1348,-35.2384,0.0,30.7564,-4.0022424,-20.4316,-35.2384,26.7541576,-28.9158424
1349,-33.038,0.0,27.4125,-4.25835144,-19.2878,-33.038,23.15414856,-29.17165144
1350,-34.9336,0.0,29.5131,-3.9722076,-22.1581,-34.9336,25.5408924,-31.5508076
1351,-35.0434,0.0,29.8973,-4.14352584,-20.7937,-35.0434,25.75377416,-30.08332584
1352,-36.2561,0.0,28.4167,-3.97086768,-19.9462,-36.2561,24.44583232,-31.75646768
1353,-34.3831,0.0,28.7672,-4.1002992,-21.7148,-34.3831,24.6669008,-31.4309992
1354,-34.1699,0.0,30.073,-4.18662792,-22.3901,-34.1699,25.88637208,-30.67362792
1355,-37.7246,0.0,27.4377,-4.1296752,-18.1011,-37.7246,23.3080248,-32.5176752
1356,-34.3803,0.0,27.4691,-4.02798888,-18.0855,-34.3803,23.44111112,-29.02468888
1357,-33.4743,0.0,28.937,-3.95799624,-22.6284,-33.4743,24.97900376,-31.12369624
1358,-36.848,0.0,30.053,-4.05462384,-21.9418,-36.848,25.99837616,-32.79142384
1359,-35.8807,0.0,27.9979,-3.97230264,-18.7795,-35.8807,24.02559736,-30.63460264
1360,-36.6358,0.0,31.3843,-3.84688512,-19.676,-36.6358,27.53741488,-28.77438512
1361,-32.5449,0.0,27.3765,-4.23183816,-18.719,-32.5449,23.14466184,-28.11923816
1362,-38.1764,0.0,31.0913,-4.12410384,-23.4156,-38.1764,26.96719616,-34.62480384
1363,-35.6639,0.0,31.1631,-4.43351376,-21.3457,-35.6639,26.72958624,-30.28001376
1364,-35.0887,0.0,31.8749,-3.83911704,-20.9476,-35.0887,28.03578296,-28.00051704
1365,-33.8548,0.0,33.4515,-3.89394648,-25.3941,-33.8548,29.55755352,-29.69134648
1366,-32.8338,0.0,31.1961,-3.80205,-23.7952,-32.8338,27.39405,-29.23495
1367,-34.0444,0.0,26.9564,-4.18902336,-19.2438,-34.0444,22.76737664,-30.52082336
1368,-34.9318,0.0,29.7647,-4.09465368,-21.1259,-34.9318,25.67004632,-30.38765368
1369,-36.6619,0.0,29.7551,-4.05259848,-20.5679,-36.6619,25.70250152,-31.52729848
1370,-36.6864,0.0,30.3259,-4.00952952,-21.0868,-36.6864,26.31637048,-31.45682952
1371,-34.0795,0.0,29.6213,-4.17285216,-20.4006,-34.0795,25.44844784,-29.03165216
1372,-35.0427,0.0,26.763,-4.1641308,-17.8987,-35.0427,22.5988692,-30.3425308
1373,-36.9777,0.0,31.5078,-3.94229736,-22.5683,-36.9777,27.56550264,-31.98049736
1374,-34.7318,0.0,31.9427,-3.99580776,-21.5654,-34.7318,27.94689224,-28.35030776
1375,-36.5116,0.0,30.7468,-3.94847568,-19.9816,-36.5116,26.79832432,-29.69487568
1376,-34.9253,0.0,31.2459,-4.03016976,-20.9996,-34.9253,27.21573024,-28.70916976
1377,-34.0069,0.0,31.5727,-3.90143952,-22.6128,-34.0069,27.67126048,-28.94843952
1378,-35.0105,0.0,29.1821,-4.11035184,-19.9844,-35.0105,25.07174816,-29.92315184
1379,-38.6746,0.0,27.4941,-4.07092896,-16.9388,-38.6746,23.42317104,-32.19022896
1380,-37.0408,0.0,25.3974,-4.0730328,-15.2932,-37.0408,21.3243672,-31.0096328
1381,-36.888,0.0,30.144,-4.34789784,-21.8201,-36.888,25.79610216,-32.91199784
1382,-38.1022,0.0,31.1862,-4.21532784,-18.793,-38.1022,26.97087216,-29.92432784
1383,-32.5653,0.0,32.1018,-4.16511792,-21.905,-32.5653,27.93668208,-26.53361792
1384,-33.4879,0.0,27.503,-4.17965184,-17.5614,-33.4879,23.32334816,-27.72595184
1385,-36.1045,0.0,31.8291,-3.93952536,-20.0733,-36.1045,27.88957464,-28.28822536
1386,-34.9658,0.0,29.8381,-4.08018672,-19.124,-34.9658,25.75791328,-28.33188672
1387,-31.7382,0.0,32.6727,-4.05485136,-20.6298,-31.7382,28.61784864,-23.75015136
1388,-38.2982,0.0,29.9154,-4.27123296,-19.1371,-38.2982,25.64416704,-31.79113296
1389,-35.0642,0.0,28.1636,-4.34905416,-19.8881,-35.0642,23.81454584,-31.13775416
1390,-33.8117,0.0,24.6331,-4.32296208,-15.7819,-33.8117,20.31013792,-29.28346208
1391,-35.1828,0.0,32.808,-4.19031936,-23.7119,-35.1828,28.61768064,-30.27701936
1392,-37.5432,0.0,28.8569,-4.25228688,-20.4682,-37.5432,24.60461312,-33.40678688
1393,-34.4236,0.0,28.5512,-4.353444,-19.5543,-34.4236,24.197756,-29.780144
1394,-34.196,0.0,29.8445,-4.055508,-18.4928,-34.196,25.788992,-26.899808
1395,-32.404,0.0,30.6696,-4.19647968,-20.1825,-32.404,26.47312032,-26.11337968
1396,-36.2402,0.0,27.9572,-4.19241024,-18.5011,-36.2402,23.76478976,-30.97651024
1397,-39.9861,0.0,28.5349,-4.31782272,-19.2004,-39.9861,24.21707728,-34.96942272
1398,-33.7155,0.0,29.6032,-4.2283512,-19.7749,-33.7155,25.3748488,-28.1155512
1399,-36.1736,0.0,32.2836,-4.37937696,-24.7899,-36.1736,27.90422304,-33.05927696
1400,-36.9058,0.0,30.851,-4.54337424,-21.4723,-36.9058,26.30762576,-32.07047424
1401,-35.9013,0.0,25.7533,-4.5091656,-16.8472,-35.9013,21.2441344,-31.5043656
1402,-39.8986,0.0,29.5981,-4.45946832,-18.4256,-39.8986,25.13863168,-33.18556832
1403,-37.5776,0.0,29.7226,-4.34865816,-18.6639,-37.5776,25.37394184,-30.86755816
1404,-37.2921,0.0,27.6977,-4.456008,-19.2311,-37.2921,23.241692,-33.281508
1405,-38.0481,0.0,31.0185,-4.45512456,-22.5952,-38.0481,26.56337544,-34.07992456
1406,-37.2565,0.0,30.59,-4.15126944,-21.5556,-37.2565,26.43873056,-32.37336944
1407,-34.211,0.0,28.8888,-4.21700832,-20.4048,-34.211,24.67179168,-29.94400832
1408,-36.3352,0.0,33.6723,-4.3833276,-23.7507,-36.3352,29.2889724,-30.7969276
1409,-38.6186,0.0,30.6942,-4.52974752,-19.4412,-38.6186,26.16445248,-31.89534752
1410,-36.9345,0.0,27.8251,-4.46254992,-17.4899,-36.9345,23.36255008,-31.06184992
1411,-38.0442,0.0,27.3847,-4.44381912,-17.9974,-38.0442,22.94088088,-33.10071912
1412,-38.1134,0.0,26.7248,-4.29766416,-17.7123,-38.1134,22.42713584,-33.39856416
1413,-38.1025,0.0,31.912,-4.40695368,-21.0705,-38.1025,27.50504632,-31.66795368
1414,-36.7545,0.0,32.3511,-4.2043896,-23.3286,-36.7545,28.1467104,-31.9363896
1415,-38.6916,0.0,25.362,-4.43383776,-16.8316,-38.6916,20.92816224,-34.59503776
1416,-38.3217,0.0,29.3864,-4.3126344,-19.7718,-38.3217,25.0737656,-33.0197344
1417,-39.3788,0.0,29.0723,-4.3738704,-19.6374,-39.3788,24.6984296,-34.3177704
1418,-38.9925,0.0,27.8087,-4.278672,-19.2419,-38.9925,23.530028,-34.704372
1419,-38.7658,0.0,27.1302,-4.45911624,-17.0204,-38.7658,22.67108376,-33.11511624
1420,-36.1445,0.0,29.4675,-4.46906016,-19.1781,-36.1445,24.99843984,-30.32416016
1421,-39.478,0.0,25.8344,-4.39885008,-16.5923,-39.478,21.43554992,-34.63475008
1422,-39.6685,0.0,29.1017,-4.39740432,-19.8422,-39.6685,24.70429568,-34.80640432
1423,-37.4566,0.0,29.1182,-4.537332,-19.9874,-37.4566,24.580868,-32.863132
1424,-41.0998,0.0,29.3165,-4.51626768,-17.8235,-41.0998,24.80023232,-34.12306768
1425,-35.96,0.0,30.358,-4.4900784,-20.5002,-35.96,25.8679216,-30.5922784
1426,-37.2813,0.0,26.6499,-4.4069472,-17.9749,-37.2813,22.2429528,-33.0132472
1427,-36.3264,0.0,31.7961,-4.44514968,-21.8467,-36.3264,27.35095032,-30.82214968
1428,-39.617,0.0,32.6517,-4.33099368,-23.0321,-39.617,28.32070632,-34.32839368
1429,-36.4053,0.0,29.7464,-4.21905024,-17.4374,-36.4053,25.52734976,-28.31535024
1430,-38.086,0.0,28.7311,-4.40170632,-18.2932,-38.086,24.32939368,-32.04980632
1431,-31.813,0.0,26.5634,-4.32616464,-15.8994,-31.813,22.23723536,-25.47516464
1432,-37.3134,0.0,30.4037,-4.40523144,-22.2798,-37.3134,25.99846856,-33.59473144
1433,-37.4509,0.0,27.7115,-4.42786752,-18.7708,-37.4509,23.28363248,-32.93806752
1434,-40.3682,0.0,26.8308,-4.17866832,-16.8095,-40.3682,22.65213168,-34.52556832
1435,-35.7855,0.0,32.2818,-4.28185224,-23.8454,-35.7855,27.99994776,-31.63095224
1436,-38.7503,0.0,28.2708,-4.4689824,-17.762,-38.7503,23.8018176,-32.7104824
1437,-36.3764,0.0,28.6555,-4.09501008,-17.9308,-36.3764,24.56048992,-29.74671008
1438,-38.5828,0.0,27.4209,-4.18580568,-17.9829,-38.5828,23.23509432,-33.33060568
1439,-36.0096,0.0,32.6565,-4.09057632,-24.2949,-36.0096,28.56592368,-31.73857632
1440,-35.7018,0.0,27.6468,-4.05489528,-17.4813,-35.7018,23.59190472,-29.59119528
1441,-39.7379,0.0,31.8121,-4.04896968,-20.7552,-39.7379,27.76313032,-32.72996968
1442,-38.6423,9.99999974738e-05,30.7069,-4.27822344,-18.8325,-38.6422,26.42867656,-31.04602344
1443,-39.1839,0.0,28.1688,-4.2768576,-18.2932,-39.1839,23.8919424,-33.5851576
1444,-35.3579,0.0,31.9928,-4.36055256,-22.3407,-35.3579,27.63224744,-30.06635256
1445,-38.1704,0.0,33.6841,-4.1925096,-23.0609,-38.1704,29.4915904,-31.7397096
1446,-37.7944,0.0,32.188,-4.33602648,-21.7468,-37.7944,27.85197352,-31.68922648
1447,-37.3625,0.0,31.2003,-4.42044936,-21.8811,-37.3625,26.77985064,-32.46374936
1448,-34.1638,0.0,30.5264,-4.23784872,-20.874,-34.1638,26.28855128,-28.74924872
1449,-35.8778,0.0,28.7745,-4.46648256,-18.3778,-35.8778,24.30801744,-29.94758256
1450,-34.4793,0.0,28.5338,-4.34029608,-17.3009,-34.4793,24.19350392,-27.58669608
1451,-36.4958,0.0,31.8105,-4.39651296,-22.1651,-36.4958,27.41398704,-31.24691296
1452,-36.5343,0.0,29.0923,-4.18431744,-19.6769,-36.5343,24.90798256,-31.30321744
1453,-40.3892,0.0,28.8897,-4.41411624,-19.8713,-40.3892,24.47558376,-35.78491624
1454,-37.2699,0.0,29.4512,-4.29937776,-18.8764,-37.2699,25.15182224,-30.99447776
1455,-39.55,0.0,30.3966,-4.3880328,-21.2331,-39.55,26.0085672,-34.7745328
1456,-34.7711,0.0,27.8081,-4.132836,-15.281,-34.7711,23.675264,-26.376836
1457,-32.5559,0.0,33.1016,-4.09253328,-23.1903,-32.5559,29.00906672,-26.73713328
1458,-37.6061,0.0,31.4407,-4.13425944,-20.2356,-37.6061,27.30644056,-30.53525944
1459,-37.5786,0.0,32.3044,-4.1167404,-23.2028,-37.5786,28.1876596,-32.5937404
1460,-35.3567,0.0,29.6498,-4.26424032,-20.2257,-35.3567,25.38555968,-30.19684032
1461,-36.55,0.0,29.3296,-4.11388488,-20.4657,-36.55,25.21571512,-31.79998488
1462,-35.051,0.0,29.5668,-4.326318,-19.8103,-35.051,25.240482,-29.620818
1463,-34.1549,0.0,29.6467,-4.36041432,-19.4113,-34.1549,25.28628568,-28.27991432
1464,-36.4557,0.0,32.4217,-4.13523648,-22.07,-36.4557,28.28646352,-30.23923648
1465,-35.1071,0.0,28.2939,-4.2265908,-18.4026,-35.1071,24.0673092,-29.4423908
1466,-39.2608,0.0,29.3987,-4.26475512,-17.9559,-39.2608,25.13394488,-32.08275512
1467,-34.6857,0.0,29.679,-4.41923688,-20.4538,-34.6857,25.25976312,-29.87973688
1468,-38.4087,0.0,30.2803,-4.37516496,-18.9234,-38.4087,25.90513504,-31.42696496
1469,-37.7561,0.0,31.505,-4.35495312,-21.8495,-37.7561,27.15004688,-32.45555312
1470,-37.481,0.0,32.4885,-4.32782568,-22.577,-37.481,28.16067432,-31.89732568
1471,-35.557,0.0,30.757,-4.26431592,-21.0475,-35.557,26.49268408,-30.11181592
1472,-34.2559,0.0,28.9193,-4.0726116,-18.7212,-34.2559,24.8466884,-28.1304116
1473,-37.8322,0.0,31.5705,-4.2053184,-19.9094,-37.8322,27.3651816,-30.3764184
1474,-35.1208,0.0,32.095,-4.39279848,-20.5362,-35.1208,27.70220152,-27.95479848
1475,-39.7093,0.0,28.2293,-4.31074152,-16.5833,-39.7093,23.91855848,-32.37404152
1476,-37.5468,0.0,29.4031,-4.29620616,-18.8573,-37.5468,25.10689384,-31.29720616
1477,-31.2685,0.0,31.3139,-4.16870208,-22.7945,-31.2685,27.14519792,-26.91780208
1478,-36.3955,0.0,29.549,-4.5051876,-20.5793,-36.3955,25.0438124,-31.9309876
1479,-38.2152,0.0,25.3912,-4.27734792,-15.2377,-38.2152,21.11385208,-32.33904792
1480,-38.8642,0.0,28.1046,-4.29284664,-18.2562,-38.8642,23.81175336,-33.30864664
1481,-37.8451,0.0,32.4846,-4.01385024,-21.9424,-37.8451,28.47074976,-31.31675024
1482,-35.3393,0.0,33.08,-4.10025816,-22.9309,-35.3393,28.97974184,-29.29045816
1483,-34.8791,0.0,32.4875,-3.8843568,-22.5604,-34.8791,28.6031432,-28.8363568
1484,-34.2381,0.0,32.812,-3.8382516,-23.9329,-34.2381,28.9737484,-29.1972516
1485,-36.0229,0.0,32.0781,-4.05016992,-22.0344,-36.0229,28.02793008,-30.02936992
1486,-35.9462,0.0,31.4495,-3.91134528,-20.5413,-35.9462,27.53815472,-28.94934528
1487,-34.8929,0.0,33.4297,-4.0823352,-23.4417,-34.8929,29.3473648,-28.9872352
1488,-36.8259,0.0,30.8554,-4.02498864,-21.1621,-36.8259,26.83041136,-31.15758864
1489,-35.0257,0.0,29.0651,-4.23013608,-19.1161,-35.0257,24.83496392,-29.30683608
1490,-35.1594,0.0,31.1753,-4.07684016,-20.2218,-35.1594,27.09845984,-28.28274016
1491,-33.2681,0.0,33.0954,-4.08360672,-21.7149,-33.2681,29.01179328,-25.97120672
1492,-35.9132,0.0,30.1683,-4.2260004,-21.5626,-35.9132,25.9422996,-31.5335004
1493,-37.7781,0.0,28.7874,-4.01386176,-19.0383,-37.7781,24.77353824,-32.04286176
1494,-35.7655,0.0,32.4532,-4.05683064,-20.3761,-35.7655,28.39636936,-27.74523064
1495,-36.3087,0.0,29.6041,-4.41796464,-17.6679,-36.3087,25.18613536,-28.79046464
1496,-37.5511,0.0,28.0288,-4.0901184,-16.1174,-37.5511,23.9386816,-29.7298184
1497,-35.2742,0.0,29.834,-4.1319396,-21.845,-35.2742,25.7020604,-31.4171396
1498,-35.6638,0.0,28.4378,-4.16053152,-18.2748,-35.6638,24.27726848,-29.66133152
1499,-33.0042,0.0,31.0971,-4.0495968,-21.2908,-33.0042,27.0475032,-27.2474968
1500,-34.7644,0.0,28.3455,-4.1077908,-17.1796,-34.7644,24.2377092,-27.7062908
1501,-34.0615,0.0,23.6598,-4.25315592,-14.9369,-34.0615,19.40664408,-29.59175592
1502,-38.5134,0.0,30.4211,-4.21525872,-18.5514,-38.5134,26.20584128,-30.85895872
1503,-37.649,0.0,28.2569,-4.4012916,-16.335,-37.649,23.8556084,-30.1283916
1504,-36.945,0.0,25.5632,-4.2863544,-15.8528,-36.945,21.2768456,-31.5209544
1505,-31.2785,0.0,32.9118,-4.31906112,-23.561,-31.2785,28.59273888,-26.24676112
1506,-35.9423,0.0,30.0744,-4.23020016,-21.0889,-35.9423,25.84419984,-31.18700016
1507,-37.7079,0.0,30.3566,-4.0632408,-21.2955,-37.7079,26.2933592,-32.7100408
1508,-38.0137,0.0,33.1687,-4.17885984,-23.6584,-38.0137,28.98984016,-32.68225984
1509,-35.1888,0.0,30.8771,-3.99779496,-21.0644,-35.1888,26.87930504,-29.37389496
1510,-34.3516,0.0,30.3341,-4.08108888,-21.0573,-34.3516,26.25301112,-29.15588888
1511,-36.2997,0.0,27.5042,-4.07419344,-18.6432,-36.2997,23.43000656,-31.51289344
1512,-39.1665,0.0,29.9262,-4.053996,-20.1836,-39.1665,25.872204,-33.477896
1513,-36.1595,0.0,28.4854,-4.38374016,-18.6394,-36.1595,24.10165984,-30.69724016
1514,-37.9391,0.0,30.4171,-4.26753648,-18.2235,-37.9391,26.14956352,-30.01303648
1515,-36.8537,0.0,27.2991,-4.14127368,-20.2309,-36.8537,23.15782632,-33.92677368
1516,-32.9827,0.0,30.3568,-4.11925896,-22.6346,-32.9827,26.23754104,-29.37975896
1517,-35.6331,0.0,30.7233,-4.038858,-21.2793,-35.6331,26.684442,-30.227958
1518,-34.2895,0.0,28.9982,-4.06565712,-20.0837,-34.2895,24.93254288,-29.44065712
1519,-34.2122,0.0,29.0404,-4.13932464,-19.0316,-34.2122,24.90107536,-28.34272464
1520,-33.8925,0.0,30.7628,-4.1508144,-21.5117,-33.8925,26.6119856,-28.7922144
1521,-37.2728,0.0,23.8167,-4.1491692,-14.2178,-37.2728,19.6675308,-31.8230692
1522,-33.7401,0.0,30.4465,-3.87825336,-20.6577,-33.7401,26.56824664,-27.82955336
1523,-32.8484,0.0,27.1999,-4.21613064,-15.1416,-32.8484,22.98376936,-25.00623064
1524,-37.2975,0.0,27.4339,-4.19587704,-17.0027,-37.2975,23.23802296,-31.06217704
1525,-34.7325,0.0,29.05,-4.2060564,-20.0271,-34.7325,24.8439436,-29.9156564
1526,-37.4111,0.0,26.8707,-4.1384124,-17.9664,-37.4111,22.7322876,-32.6452124
1527,-35.7339,0.0,30.8499,-4.18940856,-22.4839,-35.7339,26.66049144,-31.55730856
1528,-38.2872,0.0,29.9618,-3.98772648,-20.4037,-38.2872,25.97407352,-32.71682648
1529,-32.6613,0.0,28.0294,-3.92400576,-19.1151,-32.6613,24.10539424,-27.67100576
1530,-36.1803,0.0,29.323,-4.08078864,-20.9101,-36.1803,25.24221136,-31.84818864
1531,-33.5568,0.0,30.836,-4.05731592,-21.3656,-33.5568,26.77868408,-28.14371592
1532,-37.6998,0.0,30.2468,-4.05220752,-20.1065,-37.6998,26.19459248,-31.61170752
1533,-36.084,0.0,26.4795,-4.01279184,-17.0343,-36.084,22.46670816,-30.65159184
1534,-36.1322,0.0,28.2129,-4.10816232,-18.5129,-36.1322,24.10473768,-30.54036232
1535,-37.5814,0.0,28.2552,-4.0927824,-17.8783,-37.5814,24.1624176,-31.2972824
1536,-39.3253,0.0,26.6122,-4.12742952,-17.5039,-39.3253,22.48477048,-34.34442952
1537,-35.1234,0.0,28.0077,-3.882942,-17.2258,-35.1234,24.124758,-28.224442
1538,-36.4692,0.0,27.364,-4.07447064,-18.1635,-36.4692,23.28952936,-31.34317064
1539,-36.858,0.0,30.3009,-4.08020688,-21.2951,-36.858,26.22069312,-31.93240688
1540,-34.7951,0.0,28.5188,-4.04783496,-19.3376,-34.7951,24.47096504,-29.66173496
1541,-36.7418,0.0,27.6861,-3.84568272,-16.6654,-36.7418,23.84041728,-29.56678272
1542,-34.0562,0.0,31.664,-3.68415504,-20.8838,-34.0562,27.97984496,-26.96015504
1543,-38.4155,0.0,27.5131,-4.1776812,-17.1529,-38.4155,23.3354188,-32.2329812
1544,-34.697,0.0,32.6092,-3.89355912,-22.8781,-34.697,28.71564088,-28.85945912
1545,-36.7714,0.0,29.9606,-3.92597424,-19.2869,-36.7714,26.03462576,-30.02367424
1546,-36.2479,0.0,27.4557,-3.925098,-17.9546,-36.2479,23.530602,-30.671898
1547,-32.3624,0.0,31.8146,-3.98375424,-21.8447,-32.3624,27.83084576,-26.37625424
1548,-35.0018,0.0,29.7221,-3.98666448,-19.113,-35.0018,25.73543552,-28.37936448
1549,-35.9611,0.0,26.8425,-3.89618568,-17.4102,-35.9611,22.94631432,-30.42498568
1550,-33.2865,0.0,32.2699,-3.80608776,-21.8498,-33.2865,28.46381224,-26.67248776
1551,-35.7779,0.0,30.1632,-3.95105832,-20.5796,-35.7779,26.21214168,-30.14535832
1552,-33.8047,0.0,29.3848,-3.82682088,-18.4371,-33.8047,25.55797912,-26.68382088
1553,-37.3818,0.0,30.0241,-3.81941496,-19.395,-37.3818,26.20468504,-30.57211496
1554,-36.0973,0.0,28.7931,-3.85110792,-17.6697,-36.0973,24.94199208,-28.82500792
1555,-34.2609,0.0,28.5424,-3.94828776,-19.6289,-34.2609,24.59411224,-29.29568776
1556,-33.1732,0.0,27.6193,-3.9189456,-15.2688,-33.1732,23.7003544,-24.7416456
1557,-35.7131,0.0,31.0816,-3.95585496,-21.225,-35.7131,27.12574504,-29.81235496
1558,-38.1054,0.0,30.1169,-3.98715264,-18.6,-38.1054,26.12974736,-30.57565264
1559,-35.875,0.0,27.8128,-4.08372984,-18.4339,-35.875,23.72907016,-30.57982984
1560,-34.0562,0.0,29.6811,-3.92238144,-21.1562,-34.0562,25.75871856,-29.45368144
1561,-33.8577,0.0,26.8318,-3.83058504,-17.3184,-33.8577,23.00121496,-28.17488504
1562,-32.8486,0.0,29.6098,-4.08584088,-19.103,-32.8486,25.52395912,-26.42764088
1563,-34.8565,0.0,29.4269,-4.16255472,-19.7377,-34.8565,25.26434528,-29.32985472
1564,-38.1931,0.0,27.6205,-3.90645792,-17.2368,-38.1931,23.71404208,-31.71585792
1565,-34.554,0.0,31.0646,-3.99338136,-19.731,-34.554,27.07121864,-27.21378136
1566,-38.6864,0.0,30.5179,-3.7500084,-20.7395,-38.6864,26.7678916,-32.6580084
1567,-36.3178,0.0,28.2207,-4.10247,-19.1055,-36.3178,24.11823,-31.30507
1568,-29.82,0.0,27.4228,-3.88502496,-19.6257,-29.82,23.53777504,-25.90792496
1569,-38.5079,0.0,28.0294,-3.96405936,-20.2233,-38.5079,24.06534064,-34.66585936
1570,-34.9674,0.0,28.5586,-3.87910656,-19.7575,-34.9674,24.67949344,-30.04540656
1571,-32.3882,0.0,27.0608,-4.10163984,-16.9079,-32.3882,22.95916016,-26.33693984
1572,-36.3134,0.0,28.8387,-3.8717064,-20.7384,-36.3134,24.9669936,-32.0848064
1573,-32.9268,0.0,31.3354,-3.70033416,-21.0265,-32.9268,27.63506584,-26.31823416
1574,-36.6293,0.0,29.0836,-3.9732876,-18.319,-36.6293,25.1103124,-29.8379876
1575,-35.6769,0.0,29.2805,-4.08029544,-19.5093,-35.6769,25.20020456,-29.98599544
1576,-33.3224,0.0,28.1955,-3.95880048,-18.9085,-33.3224,24.23669952,-27.99420048
1577,-32.9523,0.0,31.2373,-3.73842504,-23.3503,-32.9523,27.49887496,-28.80372504
1578,-33.9017,0.0,31.9862,-4.00762872,-22.4746,-33.9017,27.97857128,-28.39772872
1579,-36.0235,0.0,29.5309,-4.06113264,-20.9064,-36.0235,25.46976736,-31.46013264
1580,-33.0149,0.0,31.8113,-3.9447396,-21.0985,-33.0149,27.8665604,-26.2468396
1581,-38.1767,0.0,33.2825,-3.86286768,-24.3777,-38.1767,29.41963232,-33.13476768
1582,-34.4494,0.0,32.9555,-4.01096736,-21.3721,-34.4494,28.94453264,-26.87696736
1583,-32.8051,0.0,29.9725,-4.22873136,-20.1971,-32.8051,25.74376864,-27.25843136
1584,-31.7769,0.0,29.9018,-4.0412556,-20.352,-31.7769,25.8605444,-26.2683556
1585,-36.1649,0.0,33.1084,-3.9257676,-23.8946,-36.1649,29.1826324,-30.8768676
1586,-33.8599,0.0,32.4188,-3.77781552,-21.095,-33.8599,28.64098448,-26.31391552
1587,-37.4523,0.0,30.0513,-4.18781664,-21.4535,-37.4523,25.86348336,-33.04231664
1588,-37.9735,0.0,32.4121,-4.01509656,-21.0622,-37.9735,28.39700344,-30.63869656
1589,-32.5354,0.0,31.2784,-4.21745112,-22.5233,-32.5354,27.06094888,-27.99775112
1590,-34.2671,0.0,30.6105,-4.25451096,-21.1097,-34.2671,26.35598904,-29.02081096
1591,-31.9699,0.0,33.3116,-3.91152168,-23.7794,-31.9699,29.40007832,-26.34922168
1592,-35.0163,0.0,32.8808,-3.99175776,-23.9967,-35.0163,28.88904224,-30.12395776
1593,-34.6136,0.0,30.8345,-3.99970368,-20.4684,-34.6136,26.83479632,-28.24720368
1594,-33.9071,0.0,35.3683,-3.82018536,-25.721,-33.9071,31.54811464,-28.07998536
1595,-36.8672,0.0,33.8987,-3.8297016,-23.3356,-36.8672,30.0689984,-30.1338016
